procurement_id,issuing_agency,agency_type,agency_location,country,contract_title,contract_category,naics_code,estimated_contract_value,incumbent_vendor,contract_duration,bid_open_date,bid_close_date,renewal_date,last_award_date,submission_requirements,procurement_portal,contact_email,contact_phone,vendor_dependencies,operational_weakness,automation_opportunity,recurring_revenue_potential,prime_pathwy_priority,data_date,source
PROC-01767,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Records Management & Document Digitization Services — Province of British Columbia,Records Management & Digitization,561720,"$10,000,000–$25,000,000",Robert Half International,1 Year + 4 Options,2026-09-06,2026-09-25,2027-07-06,2025-05-03,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: Robert Half International; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Email-based bid notifications — automated alert system opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01773,AusTender — Australian Government Procurement,Federal,"Canberra, ACT",AU,HVAC Maintenance & Mechanical Services — AusTender,HVAC & Mechanical Services,541512,"$10,000,000–$25,000,000",Jan-Pro Franchising International,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-06-27,2026-07-28,2026-09-29,2025-04-27,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.tenders.gov.au,austender@finance.gov.au,+61 2 6215 2222,Primary: Jan-Pro Franchising International; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$2,500/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01778,Highways England (National Highways),Infrastructure,"Birmingham, ENG",UK,Professional Consulting Services — Highways England (National Highways),Consulting & Professional Services,541513,"$5,000,000–$10,000,000",Clean Harbors Inc.,2 Years,2026-07-05,2026-09-20,2027-06-13,2024-07-19,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://nationalhighways.co.uk/industry-information/procurement/,procurement@nationalhighways.co.uk,+44 300 123 5000,Primary: Clean Harbors Inc.; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$25,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01779,Queensland Government — QTenders,State,"Brisbane, QLD",AU,Healthcare Facility Support Services — Queensland Government,Healthcare Support Services,561612,"$1,000,000–$2,500,000",Sodexo USA,3 Years,2026-07-08,2026-11-03,2028-05-03,2025-12-07,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://qtenders.epw.qld.gov.au,procurement@epw.qld.gov.au,+61 7 3224 2111,Primary: Sodexo USA; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual invoice processing — AI automation saves 40+ hours/month,"$2,500/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01780,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,IT Infrastructure & Managed Services Contract — Transport for NSW,IT Infrastructure & Managed Services,561730,"$500,000–$1,000,000",Iron Mountain Inc.,3 Years,2026-08-14,2026-10-18,2027-08-19,2025-09-29,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: Iron Mountain Inc.; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual scheduling of recurring services — automation ROI 300%+,"$2,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01783,City of Melbourne — Procurement,Municipal,"Melbourne, VIC",AU,Records Management & Document Digitization Services — City of Melbourne,Records Management & Digitization,484110,"$25,000,000+",G4S Secure Solutions,1 Year,2026-07-07,2026-11-09,2027-02-12,2026-05-10,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.melbourne.vic.gov.au/business/tenders-and-contracts,procurement@melbourne.vic.gov.au,+61 3 9658 9658,Primary: G4S Secure Solutions; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$5,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01786,Queensland Government — QTenders,State,"Brisbane, QLD",AU,Professional Consulting Services — Queensland Government,Consulting & Professional Services,561720,"$25,000,000+",Pitney Bowes Inc.,1 Year + 4 Options,2026-09-18,2026-11-10,2028-02-01,2024-12-10,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://qtenders.epw.qld.gov.au,procurement@epw.qld.gov.au,+61 7 3224 2111,Primary: Pitney Bowes Inc.; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$5,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01787,City of Melbourne — Procurement,Municipal,"Melbourne, VIC",AU,Grounds Maintenance & Landscaping Services — City of Melbourne,Landscaping & Grounds Maintenance,484110,"$300,000–$500,000",ServiceMaster Clean,1 Year + 4 Options,2026-07-02,2026-08-21,2027-01-16,2024-08-20,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.melbourne.vic.gov.au/business/tenders-and-contracts,procurement@melbourne.vic.gov.au,+61 3 9658 9658,Primary: ServiceMaster Clean; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual scheduling of recurring services — automation ROI 300%+,"$2,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01788,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,Electrical Maintenance & Repair Services — Transport for NSW,Electrical Services,562111,"$500,000–$1,000,000",Securitas Security Services USA,2 Years,2026-07-07,2026-07-30,2028-04-19,2025-07-17,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: Securitas Security Services USA; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Paper timesheets — digital workforce management opportunity,"$10,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01789,NHS Supply Chain,Healthcare,"Alfreton, ENG",UK,Fleet Maintenance & Vehicle Repair Services — NHS Supply Chain,Fleet Maintenance & Vehicle Services,561720,"$1,000,000–$2,500,000",ManTech International,3 Years,2026-06-28,2026-07-17,2027-04-11,2025-11-22,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.nhssupplychain.nhs.uk,enquiries@nhssupplychain.nhs.uk,+44 345 600 8600,Primary: ManTech International; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01794,Greater Vancouver Transit Authority (TransLink),Transit,"Burnaby, BC",CA,Fleet Maintenance & Vehicle Repair Services — Greater Vancouver Transit Authority (TransLink),Fleet Maintenance & Vehicle Services,561720,"$1,000,000–$2,500,000",Regional Service Provider,5 Years + 2 Options,2026-08-19,2026-08-16,2027-09-04,2025-02-05,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.translink.ca/about-translink/doing-business-with-translink,procurement@translink.ca,+1 (778) 375-7500,Primary: Regional Service Provider; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$7,500/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01798,NSW Government — eTendering,State,"Sydney, NSW",AU,Custodial Services Contract — NSW Government,Janitorial & Custodial Services,561730,"$1,000,000–$2,500,000",Fluor Corporation,1 Year + 4 Options,2026-07-14,2026-08-02,2028-02-04,2024-06-16,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://tenders.nsw.gov.au,procurement@treasury.nsw.gov.au,+61 2 9228 4000,Primary: Fluor Corporation; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Email-based bid notifications — automated alert system opportunity,"$7,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01799,Public Services and Procurement Canada (PSPC),Federal,"Ottawa, ON",CA,Records Management & Document Digitization Services — Public Services and Procurement Canada (PSPC),Records Management & Digitization,561730,"$75,000–$150,000",ABM Industries Inc.,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-02,2026-10-11,2027-04-10,2025-08-29,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://buyandsell.gc.ca,pspc.procurement@tpsgc-pwgsc.gc.ca,+1 (800) 811-1148,Primary: ABM Industries Inc.; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Paper timesheets — digital workforce management opportunity,"$7,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01807,City of Calgary — Purchasing,Municipal,"Calgary, AB",CA,Uniformed Security Guard Services — City of Calgary,Security Guard Services,561612,"$1,000,000–$2,500,000",Kforce Inc.,3 Years + 2 Options,2026-07-04,2026-10-12,2027-05-05,2024-07-13,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.calgary.ca/business-economy/purchasing.html,purchasing@calgary.ca,+1 (403) 268-5311,Primary: Kforce Inc.; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$50,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01809,City of Melbourne — Procurement,Municipal,"Melbourne, VIC",AU,IT Infrastructure & Managed Services Contract — City of Melbourne,IT Infrastructure & Managed Services,561710,"$150,000–$300,000",Fluor Corporation,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-29,2026-11-04,2027-09-16,2024-12-29,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.melbourne.vic.gov.au/business/tenders-and-contracts,procurement@melbourne.vic.gov.au,+61 3 9658 9658,Primary: Fluor Corporation; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Email-based bid notifications — automated alert system opportunity,"$15,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01811,City of Toronto — Purchasing and Materials Management,Municipal,"Toronto, ON",CA,Healthcare Facility Support Services — City of Toronto,Healthcare Support Services,562111,"$1,000,000–$2,500,000",Jani-King International,1 Year,2026-08-17,2026-08-05,2026-09-26,2025-07-27,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.toronto.ca/business-economy/doing-business-with-the-city/purchasing-and-materials-management/,purchasing@toronto.ca,+1 (416) 392-7312,Primary: Jani-King International; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01813,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,Facilities Maintenance & Repair Services — Transport for NSW,Facilities Maintenance & Repair,238320,"$25,000–$75,000",G4S Secure Solutions,5 Years,2026-07-05,2026-08-06,2027-09-14,2025-03-15,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: G4S Secure Solutions; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Email-based bid notifications — automated alert system opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01821,NSW Government — eTendering,State,"Sydney, NSW",AU,Transportation & Logistics Services — NSW Government,Transportation & Logistics,561612,"$25,000–$75,000",Recall Holdings,5 Years + 2 Options,2026-07-02,2026-08-07,2027-12-31,2025-05-17,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://tenders.nsw.gov.au,procurement@treasury.nsw.gov.au,+61 2 9228 4000,Primary: Recall Holdings; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Email-based bid notifications — automated alert system opportunity,"$7,500/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01823,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,Custodial Services Contract — Transport for NSW,Janitorial & Custodial Services,484110,"$75,000–$150,000",Jacobs Engineering Group,1 Year,2026-09-18,2026-08-18,2026-12-19,2025-09-20,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: Jacobs Engineering Group; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01824,Ministry of Defence (MOD) — Defence Equipment & Support,Federal/Defence,"Bristol, ENG",UK,IT Infrastructure & Managed Services Contract — Ministry of Defence (MOD),IT Infrastructure & Managed Services,484110,"$2,500,000–$5,000,000",SAIC (Science Applications International Corp.),1 Year,2026-08-14,2026-10-08,2028-05-07,2026-04-11,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.gov.uk/government/organisations/defence-equipment-and-support,des-procurement@mod.gov.uk,+44 306 770 0000,Primary: SAIC (Science Applications International Corp.); Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$2,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01826,Public Services and Procurement Canada (PSPC),Federal,"Ottawa, ON",CA,HVAC Maintenance & Mechanical Services — Public Services and Procurement Canada (PSPC),HVAC & Mechanical Services,238320,"$75,000–$150,000",Jani-King International,1 Year + 4 Options,2026-06-28,2026-10-23,2028-03-27,2025-05-16,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://buyandsell.gc.ca,pspc.procurement@tpsgc-pwgsc.gc.ca,+1 (800) 811-1148,Primary: Jani-King International; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$25,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01829,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,Grounds Maintenance & Landscaping Services — Toronto Transit Commission (TTC),Landscaping & Grounds Maintenance,561710,"$25,000,000+",Republic Services Inc.,5 Years,2026-06-14,2026-10-17,2027-12-01,2025-07-19,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Republic Services Inc.; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01831,City of Melbourne — Procurement,Municipal,"Melbourne, VIC",AU,Food Services & Catering Contract — City of Melbourne,Food Services & Catering,238320,"$10,000,000–$25,000,000",Fluor Corporation,5 Years,2026-08-09,2026-10-04,2027-11-12,2025-07-28,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.melbourne.vic.gov.au/business/tenders-and-contracts,procurement@melbourne.vic.gov.au,+61 3 9658 9658,Primary: Fluor Corporation; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$7,500/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01834,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,IT Infrastructure & Managed Services Contract — Province of Ontario,IT Infrastructure & Managed Services,541512,"$75,000–$150,000",Robert Half International,1 Year + 4 Options,2026-07-13,2026-09-19,2026-11-28,2025-04-02,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Robert Half International; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Email-based bid notifications — automated alert system opportunity,"$15,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01837,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,Healthcare Facility Support Services — Toronto Transit Commission (TTC),Healthcare Support Services,561612,"$75,000–$150,000",Jan-Pro Franchising International,1 Year + 4 Options,2026-08-20,2026-08-23,2027-02-08,2025-05-28,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Jan-Pro Franchising International; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Paper timesheets — digital workforce management opportunity,"$5,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01839,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Environmental Compliance & Remediation Services — Province of British Columbia,Environmental Compliance Services,238320,"$25,000,000+",Unknown/No Incumbent,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-09-22,2026-10-17,2026-11-27,2025-07-03,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual scheduling of recurring services — automation ROI 300%+,"$7,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01840,Birmingham City Council — Procurement,Municipal,"Birmingham, ENG",UK,Temporary Staffing & Workforce Solutions — Birmingham City Council,Staffing & Temporary Labor,541513,"$150,000–$300,000",CACI International,3 Years + 2 Options,2026-09-18,2026-09-06,2028-03-28,2024-08-12,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.birmingham.gov.uk/procurement,procurement@birmingham.gov.uk,+44 121 303 9944,Primary: CACI International; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$15,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01841,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Professional Consulting Services — Province of British Columbia,Consulting & Professional Services,541512,"$10,000,000–$25,000,000",Manpower Group,3 Years + 2 Options,2026-09-24,2026-10-21,2026-08-27,2025-04-28,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: Manpower Group; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Email-based bid notifications — automated alert system opportunity,"$10,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01847,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Temporary Staffing & Workforce Solutions — Province of Ontario,Staffing & Temporary Labor,561710,"$25,000,000+",SAIC (Science Applications International Corp.),2 Years,2026-07-12,2026-11-13,2028-01-25,2025-07-23,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: SAIC (Science Applications International Corp.); Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Spreadsheet-based vendor management — CRM integration opportunity,"$15,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01848,London Borough of Southwark — Procurement,Municipal,"London, ENG",UK,IT Infrastructure & Managed Services Contract — London Borough of Southwark,IT Infrastructure & Managed Services,541513,"$5,000,000–$10,000,000",Booz Allen Hamilton,3 Years,2026-08-12,2026-10-15,2028-04-14,2025-07-28,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.southwark.gov.uk/business/procurement,procurement@southwark.gov.uk,+44 207 525 5000,Primary: Booz Allen Hamilton; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$10,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01849,City of Melbourne — Procurement,Municipal,"Melbourne, VIC",AU,Records Management & Document Digitization Services — City of Melbourne,Records Management & Digitization,493110,"$25,000,000+",Fluor Corporation,1 Year + 4 Options,2026-07-14,2026-09-29,2027-11-15,2024-09-30,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.melbourne.vic.gov.au/business/tenders-and-contracts,procurement@melbourne.vic.gov.au,+61 3 9658 9658,Primary: Fluor Corporation; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$50,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01851,Crown Commercial Service (CCS),Central Government,"Liverpool, ENG",UK,IT Infrastructure & Managed Services Contract — Crown Commercial Service (CCS),IT Infrastructure & Managed Services,238320,"$2,500,000–$5,000,000",Fluor Corporation,1 Year,2026-07-08,2026-07-23,2027-08-19,2025-06-09,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.crowncommercial.gov.uk,info@crowncommercial.gov.uk,+44 345 410 2222,Primary: Fluor Corporation; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$15,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01853,Public Services and Procurement Canada (PSPC),Federal,"Ottawa, ON",CA,Food Services & Catering Contract — Public Services and Procurement Canada (PSPC),Food Services & Catering,238320,"$10,000,000–$25,000,000",Recall Holdings,3 Years + 2 Options,2026-08-10,2026-11-16,2027-07-07,2024-11-01,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://buyandsell.gc.ca,pspc.procurement@tpsgc-pwgsc.gc.ca,+1 (800) 811-1148,Primary: Recall Holdings; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$50,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01856,Greater Vancouver Transit Authority (TransLink),Transit,"Burnaby, BC",CA,Food Services & Catering Contract — Greater Vancouver Transit Authority (TransLink),Food Services & Catering,562111,"$75,000–$150,000",Cintas Corporation,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-06-12,2026-11-13,2028-04-28,2025-10-11,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.translink.ca/about-translink/doing-business-with-translink,procurement@translink.ca,+1 (778) 375-7500,Primary: Cintas Corporation; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$10,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01857,City of Sydney — Procurement,Municipal,"Sydney, NSW",AU,AI & Process Automation Implementation Services — City of Sydney,AI & Automation Implementation,561720,"$500,000–$1,000,000",Regional Service Provider,5 Years + 2 Options,2026-09-08,2026-08-23,2027-03-20,2026-02-04,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.cityofsydney.nsw.gov.au/council/doing-business-with-us,procurement@cityofsydney.nsw.gov.au,+61 2 9265 9333,Primary: Regional Service Provider; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Email-based bid notifications — automated alert system opportunity,"$25,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01860,Victorian Government — Tenders VIC,State,"Melbourne, VIC",AU,Public Works & Infrastructure Maintenance — Victorian Government,Public Works & Infrastructure,561710,"$500,000–$1,000,000",Securitas Security Services USA,1 Year + 4 Options,2026-07-13,2026-09-26,2028-04-17,2025-04-07,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.tenders.vic.gov.au,procurement@dtf.vic.gov.au,+61 3 9651 5111,Primary: Securitas Security Services USA; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$2,500/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01861,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,Custodial Services Contract — Toronto Transit Commission (TTC),Janitorial & Custodial Services,562111,"$2,500,000–$5,000,000",Fluor Corporation,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-06-18,2026-11-06,2027-12-20,2024-10-13,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Fluor Corporation; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$25,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01862,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,Healthcare Facility Support Services — Transport for NSW,Healthcare Support Services,484110,"$500,000–$1,000,000",CACI International,3 Years,2026-09-05,2026-09-22,2028-02-23,2025-06-02,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: CACI International; Secondary: Regional subcontractors,Agency has documented compliance failures — audit-readiness opportunity,Paper timesheets — digital workforce management opportunity,"$15,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01863,Transport for London (TfL) — Procurement,Transit,"London, ENG",UK,Construction & Facility Renovation Services — Transport for London (TfL),Construction & Renovation,493110,"$10,000,000–$25,000,000",CACI International,2 Years,2026-07-12,2026-09-06,2027-05-24,2024-12-15,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://tfl.gov.uk/info-for/suppliers/,procurement@tfl.gov.uk,+44 343 222 1234,Primary: CACI International; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Spreadsheet-based vendor management — CRM integration opportunity,"$25,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
